Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2001,Diabetes mellitus (E10-E14),Diabetes,Illinois,"3,092",25.50
2000,Diabetes mellitus (E10-E14),Diabetes,Illinois,"2,995",25.00
1999,Diabetes mellitus (E10-E14),Diabetes,Illinois,"3,004",25.20
2016,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,992",26.00
2015,Diabetes mellitus (E10-E14),Diabetes,Indiana,"2,030",26.90
2014,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,819",24.40
2013,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,943",26.30
2012,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,860",25.90
2011,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,808",25.40
2010,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,587",22.70
2009,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,646",24.10
2008,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,683",24.90
2007,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,564",23.50
2006,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,682",25.90
2005,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,719",27.00
2004,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,673",26.60
2003,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,731",27.80
2002,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,688",27.60
2001,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,677",27.70
2000,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,673",28.00
1999,Diabetes mellitus (E10-E14),Diabetes,Indiana,"1,591",26.90
2016,Diabetes mellitus (E10-E14),Diabetes,Iowa,847,20.90
2015,Diabetes mellitus (E10-E14),Diabetes,Iowa,"1,077",26.70
2014,Diabetes mellitus (E10-E14),Diabetes,Iowa,"1,019",25.60
2013,Diabetes mellitus (E10-E14),Diabetes,Iowa,747,19.00
2012,Diabetes mellitus (E10-E14),Diabetes,Iowa,692,17.60
2011,Diabetes mellitus (E10-E14),Diabetes,Iowa,770,19.90
2010,Diabetes mellitus (E10-E14),Diabetes,Iowa,733,19.30
2009,Diabetes mellitus (E10-E14),Diabetes,Iowa,702,18.70
2008,Diabetes mellitus (E10-E14),Diabetes,Iowa,764,20.30
2007,Diabetes mellitus (E10-E14),Diabetes,Iowa,767,20.60
2006,Diabetes mellitus (E10-E14),Diabetes,Iowa,804,22.00
2005,Diabetes mellitus (E10-E14),Diabetes,Iowa,727,20.10
2004,Diabetes mellitus (E10-E14),Diabetes,Iowa,700,19.50
2003,Diabetes mellitus (E10-E14),Diabetes,Iowa,727,20.20
2002,Diabetes mellitus (E10-E14),Diabetes,Iowa,734,20.80
2001,Diabetes mellitus (E10-E14),Diabetes,Iowa,709,20.10
2000,Diabetes mellitus (E10-E14),Diabetes,Iowa,630,18.10
1999,Diabetes mellitus (E10-E14),Diabetes,Iowa,684,19.70
2016,Diabetes mellitus (E10-E14),Diabetes,Kansas,727,21.20
2015,Diabetes mellitus (E10-E14),Diabetes,Kansas,684,20.20
2014,Diabetes mellitus (E10-E14),Diabetes,Kansas,643,19.20
2013,Diabetes mellitus (E10-E14),Diabetes,Kansas,654,19.80
2012,Diabetes mellitus (E10-E14),Diabetes,Kansas,639,19.60
2011,Diabetes mellitus (E10-E14),Diabetes,Kansas,711,22.10
2010,Diabetes mellitus (E10-E14),Diabetes,Kansas,655,20.60
2009,Diabetes mellitus (E10-E14),Diabetes,Kansas,635,20.30
2008,Diabetes mellitus (E10-E14),Diabetes,Kansas,706,22.70
2007,Diabetes mellitus (E10-E14),Diabetes,Kansas,702,22.80
2006,Diabetes mellitus (E10-E14),Diabetes,Kansas,749,24.80
2005,Diabetes mellitus (E10-E14),Diabetes,Kansas,710,23.80
2004,Diabetes mellitus (E10-E14),Diabetes,Kansas,690,23.50
2003,Diabetes mellitus (E10-E14),Diabetes,Kansas,676,23.20
2002,Diabetes mellitus (E10-E14),Diabetes,Kansas,765,26.40
2001,Diabetes mellitus (E10-E14),Diabetes,Kansas,721,25.20
2000,Diabetes mellitus (E10-E14),Diabetes,Kansas,668,23.50
1999,Diabetes mellitus (E10-E14),Diabetes,Kansas,650,23.00
2016,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,479",28.40
2015,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,458",28.20
2014,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,175",23.40
2013,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,187",24.10
2012,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,256",25.90
2011,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,268",26.50
2010,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,212",26.00
2009,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,348",29.30
2008,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,214",26.70
2007,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,091",24.40
2006,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,141",26.20
2005,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,187",27.80
2004,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,195",28.60
2003,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,296",31.60
2002,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,265",31.10
2001,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,099",27.30
2000,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,107",27.90
1999,Diabetes mellitus (E10-E14),Diabetes,Kentucky,"1,133",28.80
2016,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,324",25.50
2015,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,199",23.50
2014,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,238",24.80
2013,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,329",26.90
2012,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,290",26.90
2011,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,265",27.10
2010,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,205",26.40
2009,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,249",27.80
2008,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,332",30.30
2007,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,437",33.50
2006,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,536",36.30
2005,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,695",38.70
2004,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,717",39.90
2003,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,740",40.90
2002,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,774",42.30
2001,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,734",41.90
2000,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,694",41.40
1999,Diabetes mellitus (E10-E14),Diabetes,Louisiana,"1,687",41.80
2016,Diabetes mellitus (E10-E14),Diabetes,Maine,463,23.90
2015,Diabetes mellitus (E10-E14),Diabetes,Maine,407,21.90
2014,Diabetes mellitus (E10-E14),Diabetes,Maine,414,22.40
2013,Diabetes mellitus (E10-E14),Diabetes,Maine,373,20.40
2012,Diabetes mellitus (E10-E14),Diabetes,Maine,380,21.30
2011,Diabetes mellitus (E10-E14),Diabetes,Maine,353,20.00
2010,Diabetes mellitus (E10-E14),Diabetes,Maine,376,21.80
2009,Diabetes mellitus (E10-E14),Diabetes,Maine,350,20.70
2008,Diabetes mellitus (E10-E14),Diabetes,Maine,344,20.80
2007,Diabetes mellitus (E10-E14),Diabetes,Maine,355,21.80
2006,Diabetes mellitus (E10-E14),Diabetes,Maine,343,21.40
2005,Diabetes mellitus (E10-E14),Diabetes,Maine,385,24.70
2004,Diabetes mellitus (E10-E14),Diabetes,Maine,382,24.70
2003,Diabetes mellitus (E10-E14),Diabetes,Maine,398,26.20
2002,Diabetes mellitus (E10-E14),Diabetes,Maine,404,27.10
2001,Diabetes mellitus (E10-E14),Diabetes,Maine,398,27.10
2000,Diabetes mellitus (E10-E14),Diabetes,Maine,357,24.80
1999,Diabetes mellitus (E10-E14),Diabetes,Maine,348,24.50
2016,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,358",19.60
2015,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,243",18.30
2014,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,305",19.80
2013,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,249",19.10
2012,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,218",19.20
2011,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,297",21.20
2010,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,191",19.90
2009,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,207",20.60
2008,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,239",21.60
2007,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,301",23.40
2006,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,237",22.50
2005,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,388",26.00
2004,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,417",26.90
2003,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,454",28.20
2002,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,519",30.10
2001,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,458",29.40
2000,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,515",31.30
1999,Diabetes mellitus (E10-E14),Diabetes,Maryland,"1,422",29.80
2016,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,268",14.90
2015,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,398",16.70
2014,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,202",14.50
2013,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,142",14.10
2012,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,099",13.60
2011,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,140",14.60
2010,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,028",13.30
2009,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,007",13.30
2008,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,079",14.50
2007,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,222",16.60
2006,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,132",15.50
2005,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,271",17.70
2004,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,329",18.70
2003,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,424",20.20
2002,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,423",20.40
2001,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,422",20.50
2000,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,361",19.80
1999,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,"1,354",19.90
2016,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,672",21.50
2015,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,751",22.50
2014,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,844",23.70
2013,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,825",23.80
2012,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,685",23.00
2011,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,811",24.60
2010,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,697",24.00
2009,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,705",24.40
2008,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,752",25.20
2007,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,826",26.30
2006,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,830",26.80
2005,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,842",27.30
2004,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,953",28.90
2003,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,640",26.20
2002,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,785",28.00
2001,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,655",27.10
2000,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,603",27.00
1999,Diabetes mellitus (E10-E14),Diabetes,Michigan,"2,587",27.10
2016,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,265",19.20
2015,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,221",18.60
2014,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,193",18.70
2013,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,163",18.80
2012,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,165",19.10
2011,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,189",20.10
2010,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,037",17.70
2009,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,021",17.70
2008,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,087",19.10
2007,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,084",19.60
2006,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,158",21.40
2005,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,258",23.60
2004,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,130",21.60
2003,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,276",24.90
2002,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,317",26.00
2001,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,213",24.40
2000,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,209",24.60
1999,Diabetes mellitus (E10-E14),Diabetes,Minnesota,"1,249",25.70
2016,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"1,084",31.90
2015,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"1,092",32.40
2014,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"1,015",30.40
2013,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"1,071",32.90
2012,Diabetes mellitus (E10-E14),Diabetes,Mississippi,"1,050",32.60
2011,Diabetes mellitus (E10-E14),Diabetes,Mississippi,996,32.00
2010,Diabetes mellitus (E10-E14),Diabetes,Mississippi,926,30.30
2009,Diabetes mellitus (E10-E14),Diabetes,Mississippi,900,29.70
2008,Diabetes mellitus (E10-E14),Diabetes,Mississippi,758,25.30
2007,Diabetes mellitus (E10-E14),Diabetes,Mississippi,654,22.10
2006,Diabetes mellitus (E10-E14),Diabetes,Mississippi,707,24.50
2005,Diabetes mellitus (E10-E14),Diabetes,Mississippi,677,23.50
2004,Diabetes mellitus (E10-E14),Diabetes,Mississippi,665,23.60
2003,Diabetes mellitus (E10-E14),Diabetes,Mississippi,680,24.40
2002,Diabetes mellitus (E10-E14),Diabetes,Mississippi,671,24.40
2001,Diabetes mellitus (E10-E14),Diabetes,Mississippi,661,24.30
2000,Diabetes mellitus (E10-E14),Diabetes,Mississippi,676,24.90
1999,Diabetes mellitus (E10-E14),Diabetes,Mississippi,593,22.00
2016,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,508",20.10
2015,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,468",19.70
2014,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,423",19.40
2013,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,477",20.50
2012,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,377",19.60
2011,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,438",20.80
2010,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,425",21.20
2009,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,335",19.80
2008,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,348",20.40
2007,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,444",22.40
2006,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,493",23.50
2005,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,549",24.80
2004,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,461",23.60
2003,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,666",27.10
2002,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,625",26.80
2001,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,535",25.60
2000,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,458",24.60
1999,Diabetes mellitus (E10-E14),Diabetes,Missouri,"1,554",26.30
2016,Diabetes mellitus (E10-E14),Diabetes,Montana,311,23.60
2015,Diabetes mellitus (E10-E14),Diabetes,Montana,321,24.50
2014,Diabetes mellitus (E10-E14),Diabetes,Montana,250,19.20
2013,Diabetes mellitus (E10-E14),Diabetes,Montana,250,19.70
2012,Diabetes mellitus (E10-E14),Diabetes,Montana,233,19.10
2011,Diabetes mellitus (E10-E14),Diabetes,Montana,252,20.90
2010,Diabetes mellitus (E10-E14),Diabetes,Montana,227,19.10
2009,Diabetes mellitus (E10-E14),Diabetes,Montana,228,19.40
2008,Diabetes mellitus (E10-E14),Diabetes,Montana,254,22.30
2007,Diabetes mellitus (E10-E14),Diabetes,Montana,258,23.00
2006,Diabetes mellitus (E10-E14),Diabetes,Montana,249,22.80
2005,Diabetes mellitus (E10-E14),Diabetes,Montana,285,26.70
2004,Diabetes mellitus (E10-E14),Diabetes,Montana,237,22.70
2003,Diabetes mellitus (E10-E14),Diabetes,Montana,261,25.80
2002,Diabetes mellitus (E10-E14),Diabetes,Montana,210,21.10
2001,Diabetes mellitus (E10-E14),Diabetes,Montana,229,23.30
2000,Diabetes mellitus (E10-E14),Diabetes,Montana,227,23.60
1999,Diabetes mellitus (E10-E14),Diabetes,Montana,244,25.70
2016,Diabetes mellitus (E10-E14),Diabetes,Nebraska,501,21.90
2015,Diabetes mellitus (E10-E14),Diabetes,Nebraska,553,24.80
2014,Diabetes mellitus (E10-E14),Diabetes,Nebraska,473,21.50
2013,Diabetes mellitus (E10-E14),Diabetes,Nebraska,471,21.70
2012,Diabetes mellitus (E10-E14),Diabetes,Nebraska,442,20.70
2011,Diabetes mellitus (E10-E14),Diabetes,Nebraska,460,21.70
2010,Diabetes mellitus (E10-E14),Diabetes,Nebraska,452,21.70
2009,Diabetes mellitus (E10-E14),Diabetes,Nebraska,445,21.80
2008,Diabetes mellitus (E10-E14),Diabetes,Nebraska,470,23.20
2007,Diabetes mellitus (E10-E14),Diabetes,Nebraska,472,23.40
2006,Diabetes mellitus (E10-E14),Diabetes,Nebraska,437,22.20
2005,Diabetes mellitus (E10-E14),Diabetes,Nebraska,449,23.30
2004,Diabetes mellitus (E10-E14),Diabetes,Nebraska,395,20.50
2003,Diabetes mellitus (E10-E14),Diabetes,Nebraska,407,21.10
2002,Diabetes mellitus (E10-E14),Diabetes,Nebraska,393,20.80
2001,Diabetes mellitus (E10-E14),Diabetes,Nebraska,400,21.30
2000,Diabetes mellitus (E10-E14),Diabetes,Nebraska,411,22.20
1999,Diabetes mellitus (E10-E14),Diabetes,Nebraska,372,20.20
2016,Diabetes mellitus (E10-E14),Diabetes,Nevada,580,17.90
2015,Diabetes mellitus (E10-E14),Diabetes,Nevada,420,13.40
2014,Diabetes mellitus (E10-E14),Diabetes,Nevada,350,11.40
2013,Diabetes mellitus (E10-E14),Diabetes,Nevada,424,14.80
2012,Diabetes mellitus (E10-E14),Diabetes,Nevada,438,15.90
2011,Diabetes mellitus (E10-E14),Diabetes,Nevada,400,15.10
2010,Diabetes mellitus (E10-E14),Diabetes,Nevada,350,13.80
2009,Diabetes mellitus (E10-E14),Diabetes,Nevada,377,15.50
2008,Diabetes mellitus (E10-E14),Diabetes,Nevada,373,15.60
2007,Diabetes mellitus (E10-E14),Diabetes,Nevada,312,13.00
2006,Diabetes mellitus (E10-E14),Diabetes,Nevada,294,13.00
2005,Diabetes mellitus (E10-E14),Diabetes,Nevada,336,15.30
2004,Diabetes mellitus (E10-E14),Diabetes,Nevada,290,13.90
2003,Diabetes mellitus (E10-E14),Diabetes,Nevada,301,15.00
2002,Diabetes mellitus (E10-E14),Diabetes,Nevada,343,17.50
2001,Diabetes mellitus (E10-E14),Diabetes,Nevada,322,17.50
2000,Diabetes mellitus (E10-E14),Diabetes,Nevada,276,15.40
1999,Diabetes mellitus (E10-E14),Diabetes,Nevada,286,17.20
2016,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,316,17.90
2015,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,308,17.90
2014,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,300,18.00
2013,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,310,18.70
2012,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,275,17.50
2011,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,280,18.30
2010,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,236,16.10
2009,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,276,18.70
2008,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,297,20.60
2007,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,280,20.20
2006,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,296,21.40
2005,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,310,23.40
2004,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,313,24.00
2003,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,300,23.60
2002,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,311,25.00
2001,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,291,23.90
2000,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,297,25.10
1999,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,294,25.30
2016,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"1,949",17.80
2015,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"1,933",17.90
2014,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,062",19.30
2013,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,043",19.40
2012,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"1,988",19.30
2011,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,222",22.00
2010,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,098",21.00
2009,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"1,959",19.90
2008,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,242",23.10
2007,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,329",24.40
2006,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,454",26.10
2005,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,540",27.30
2004,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,595",28.20
2003,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,484",27.20
2002,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,532",28.10
2001,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,556",28.70
2000,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,483",28.20
1999,Diabetes mellitus (E10-E14),Diabetes,New Jersey,"2,436",28.00
2016,Diabetes mellitus (E10-E14),Diabetes,New Mexico,678,27.20
2015,Diabetes mellitus (E10-E14),Diabetes,New Mexico,608,24.90
2014,Diabetes mellitus (E10-E14),Diabetes,New Mexico,671,27.50
2013,Diabetes mellitus (E10-E14),Diabetes,New Mexico,646,27.60
2012,Diabetes mellitus (E10-E14),Diabetes,New Mexico,652,28.30
2011,Diabetes mellitus (E10-E14),Diabetes,New Mexico,612,27.30
2010,Diabetes mellitus (E10-E14),Diabetes,New Mexico,643,29.80
2009,Diabetes mellitus (E10-E14),Diabetes,New Mexico,597,28.30
2008,Diabetes mellitus (E10-E14),Diabetes,New Mexico,582,28.30
2007,Diabetes mellitus (E10-E14),Diabetes,New Mexico,673,33.20
2006,Diabetes mellitus (E10-E14),Diabetes,New Mexico,606,30.60
2005,Diabetes mellitus (E10-E14),Diabetes,New Mexico,595,31.40
2004,Diabetes mellitus (E10-E14),Diabetes,New Mexico,590,31.90
2003,Diabetes mellitus (E10-E14),Diabetes,New Mexico,599,33.20
2002,Diabetes mellitus (E10-E14),Diabetes,New Mexico,582,33.00
2001,Diabetes mellitus (E10-E14),Diabetes,New Mexico,538,31.50
2000,Diabetes mellitus (E10-E14),Diabetes,New Mexico,485,29.10
